room_id,dq_missing_customer_id,dq_amount_negative,source,checkout_date,booking_id,dq_date_inverted,total_amount,checkin_date,nights,dq_currency_invalid,customer_id,status
H008-R015,false,false,expedia,2025-04-03,B005111,false,888.82,2025-03-30,4,false,C01810,confirmed
H005-R001,false,false,walk_in,2025-01-22,B002952,false,353.53,2025-01-20,2,false,C01320,confirmed
H007-R012,false,false,walk_in,2025-07-19,B000866,false,954.87,2025-07-12,7,false,C01043,confirmed
H003-R002,false,false,mobile,2025-07-19,B003309,false,308.82,2025-07-17,2,false,C00789,confirmed
H003-R012,false,false,expedia,2025-04-15,B001203,false,414.17,2025-04-12,3,false,C00547,confirmed
H008-R013,false,false,booking.com,2025-03-07,B004959,false,258.5,2025-03-05,2,false,C01131,confirmed
H005-R020,false,false,expedia,2025-01-29,B002822,false,137.1,2025-01-28,1,false,C00622,confirmed
H005-R012,false,false,expedia,2025-02-12,B005308,false,589.56,2025-02-09,3,false,C00397,confirmed
H007-R023,false,false,web,2025-04-17,B003165,false,843.42,2025-04-13,4,false,C01876,confirmed
H007-R017,false,false,expedia,2025-03-17,B001062,false,197.2,2025-03-16,1,false,C00267,confirmed
H002-R020,false,false,expedia,2025-06-29,B005169,false,560.39,2025-06-26,3,false,C02120,confirmed
H003-R012,false,false,web,2025-03-03,B003542,false,490.38,2025-02-28,3,false,C00239,confirmed
H006-R019,false,false,mobile,2025-05-14,B001428,false,368.35,2025-05-11,3,false,C00207,confirmed
H005-R001,false,false,walk_in,2025-07-05,B001756,false,135.15,2025-07-04,1,false,C01853,confirmed
H005-R002,false,false,expedia,2025-07-25,B005556,false,197.75,2025-07-24,1,false,C00312,confirmed
H003-R012,false,false,web,2025-02-21,B003395,false,791.32,2025-02-17,4,false,C01455,confirmed
H005-R024,false,false,mobile,2025-03-20,B001297,false,317.32,2025-03-18,2,false,C00012,confirmed
H001-R012,false,false,web,2025-06-20,B005934,false,541.76,2025-06-16,4,false,C02902,confirmed
H006-R001,false,false,web,2025-02-09,B003737,false,380.79,2025-02-07,2,false,C01749,confirmed
H003-R023,false,false,booking.com,2025-02-18,B001622,false,685.26,2025-02-14,4,false,C00191,confirmed
H007-R015,false,false,expedia,2025-04-13,B005776,false,221.92,2025-04-12,1,false,C02082,confirmed
H007-R006,false,false,expedia,2025-08-09,B003607,false,125.89,2025-08-08,1,false,C01773,confirmed
H001-R001,false,false,walk_in,2025-07-21,B001992,false,775.13,2025-07-16,5,false,C00107,confirmed
H006-R025,false,false,mobile,2025-08-04,B000238,false,498.69,2025-07-31,4,false,C01237,confirmed
H008-R016,false,false,expedia,2025-06-29,B003990,false,660.88,2025-06-24,5,false,C02294,confirmed
H007-R006,false,false,mobile,2025-02-01,B001849,false,446.74,2025-01-30,2,false,C02018,confirmed
H008-R002,false,false,walk_in,2025-04-30,B004343,false,153.2,2025-04-29,1,false,C01015,confirmed
H008-R023,false,false,booking.com,2025-07-16,B002202,false,553.95,2025-07-12,4,false,C01829,confirmed
H006-R022,false,false,expedia,2025-02-05,B000096,false,134.1,2025-02-04,1,false,C00180,confirmed
H005-R024,false,false,expedia,2025-06-07,B003835,false,360.44,2025-06-05,2,false,C02438,confirmed
H001-R024,false,false,booking.com,2025-07-15,B004203,false,361.18,2025-07-13,2,false,C01507,confirmed
H001-R019,false,false,web,2025-03-02,B002062,false,182.27,2025-03-01,1,false,C00182,confirmed
H002-R002,false,false,walk_in,2025-05-21,B000487,false,119.12,2025-05-20,1,false,C02696,confirmed
H002-R013,false,false,mobile,2025-03-23,B004572,false,827.57,2025-03-17,6,false,C01146,confirmed
H006-R019,false,false,walk_in,2025-04-10,B002449,false,216.52,2025-04-09,1,false,C02532,confirmed
H007-R018,false,false,booking.com,2025-02-13,B000336,false,546.96,2025-02-09,4,false,C00417,confirmed
H006-R011,false,false,expedia,2025-03-26,B002800,false,617.58,2025-03-23,3,false,C00317,confirmed
H004-R015,false,false,mobile,2025-05-24,B000705,false,961.79,2025-05-19,5,false,C00648,confirmed
H002-R004,false,false,walk_in,2025-05-09,B004442,false,151.42,2025-05-08,1,false,C02643,confirmed
H008-R012,false,false,booking.com,2025-05-19,B002317,false,147.95,2025-05-18,1,false,C01930,confirmed
H004-R014,false,false,expedia,2025-02-01,B004793,false,381.3,2025-01-30,2,false,C02312,confirmed
H008-R013,false,false,walk_in,2025-02-21,B002668,false,953.13,2025-02-16,5,false,C02822,confirmed
H004-R015,false,false,mobile,2025-02-21,B000554,false,666.78,2025-02-18,3,false,C01269,confirmed
H007-R010,false,false,booking.com,2025-07-19,B004636,false,186.38,2025-07-18,1,false,C00149,confirmed
H007-R008,false,false,booking.com,2025-02-27,B003022,false,1533.3,2025-02-20,7,false,C00203,confirmed
H001-R004,false,false,expedia,2025-01-26,B000926,false,749.31,2025-01-20,6,false,C01174,confirmed
H008-R010,false,false,mobile,2025-02-12,B001272,false,675.83,2025-02-07,5,false,C01389,confirmed
H006-R025,false,false,web,2025-03-07,B005038,false,1271.51,2025-03-01,6,false,C01166,confirmed
H004-R024,false,false,walk_in,2025-02-28,B002893,false,144.77,2025-02-27,1,false,C00447,confirmed
H004-R007,false,false,web,2025-06-24,B000803,false,202.22,2025-06-23,1,false,C01867,confirmed
H005-R003,false,false,web,2025-02-04,B005403,false,383.81,2025-02-02,2,false,C00704,confirmed
H008-R004,false,false,web,2025-07-16,B003248,false,640.15,2025-07-13,3,false,C00138,confirmed
H004-R014,false,false,mobile,2025-05-08,B001128,false,209.17,2025-05-07,1,false,C00095,confirmed
H003-R018,false,false,web,2025-03-16,B004896,false,391.37,2025-03-14,2,false,C00075,confirmed
H008-R023,false,false,booking.com,2025-04-19,B005242,false,150.34,2025-04-18,1,false,C01636,confirmed
H003-R012,false,false,web,2025-04-14,B003104,false,207.32,2025-04-13,1,false,C01631,confirmed
H004-R001,false,false,walk_in,2025-06-02,B001503,false,439.38,2025-05-31,2,false,C00466,confirmed
H006-R020,false,false,walk_in,2025-03-27,B005626,false,369.53,2025-03-25,2,false,C01170,confirmed
H003-R002,false,false,mobile,2025-01-16,B003462,false,391.53,2025-01-13,3,false,C00781,confirmed
H005-R020,false,false,web,2025-03-17,B001368,false,153.11,2025-03-16,1,false,C00917,confirmed
H006-R014,false,false,walk_in,2025-04-17,B003809,false,714.36,2025-04-12,5,false,C00402,confirmed
H005-R007,false,false,web,2025-04-11,B001685,false,735.95,2025-04-07,4,false,C00435,confirmed
H004-R014,false,false,walk_in,2025-01-31,B005480,false,798.71,2025-01-27,4,false,C02240,confirmed
H001-R016,false,false,expedia,2025-03-12,B003341,false,611.17,2025-03-09,3,false,C02137,confirmed
H003-R011,false,false,booking.com,2025-01-31,B005847,false,497.44,2025-01-28,3,false,C00623,confirmed
H004-R004,false,false,booking.com,2025-06-14,B003676,false,702.27,2025-06-10,4,false,C00768,confirmed
H003-R011,false,false,walk_in,2025-03-26,B001563,false,385.92,2025-03-23,3,false,C00274,confirmed
H004-R003,false,false,expedia,2025-03-09,B005703,false,139.4,2025-03-08,1,false,C00739,confirmed
H002-R014,false,false,mobile,2025-07-12,B004064,false,560.52,2025-07-08,4,false,C02251,confirmed
H008-R014,false,false,walk_in,2025-04-18,B001914,false,616.65,2025-04-14,4,false,C01922,confirmed
H007-R013,false,false,expedia,2025-02-24,B002294,false,220.33,2025-02-23,1,false,C01520,confirmed
H008-R010,false,false,booking.com,2025-07-29,B000174,false,297.33,2025-07-27,2,false,C01328,confirmed
H006-R004,false,false,booking.com,2025-03-11,B003915,false,756.96,2025-03-06,5,false,C02564,confirmed
H002-R022,false,false,web,2025-02-06,B001792,false,815.89,2025-02-02,4,false,C02426,confirmed
H007-R009,false,false,web,2025-06-25,B004282,false,697.89,2025-06-21,4,false,C02479,confirmed
H006-R017,false,false,booking.com,2025-06-17,B002140,false,1006.31,2025-06-12,5,false,C01675,confirmed
H001-R005,false,false,walk_in,2025-03-12,B000041,false,812.72,2025-03-07,5,false,C00297,confirmed
H006-R019,false,false,web,2025-06-01,B004119,false,659.25,2025-05-29,3,false,C00461,confirmed
H003-R016,false,false,web,2025-05-11,B002526,false,203.69,2025-05-10,1,false,C00966,confirmed
H005-R023,false,false,booking.com,2025-06-17,B000415,false,869.73,2025-06-13,4,false,C00197,confirmed
H008-R021,false,false,expedia,2025-05-31,B000782,false,435.55,2025-05-28,3,false,C02900,confirmed
H007-R020,false,false,expedia,2025-07-08,B004511,false,175.92,2025-07-07,1,false,C00557,confirmed
H007-R016,false,false,mobile,2025-03-05,B002386,false,411.88,2025-03-03,2,false,C00762,confirmed
H007-R021,false,false,walk_in,2025-03-13,B000272,false,374.84,2025-03-11,2,false,C00162,confirmed
H005-R006,false,false,walk_in,2025-05-17,B004876,false,526.56,2025-05-13,4,false,C00583,confirmed
H002-R024,false,false,web,2025-02-14,B002735,false,455.79,2025-02-11,3,false,C00262,confirmed
H001-R024,false,false,booking.com,2025-06-15,B000648,false,120.45,2025-06-14,1,false,C02185,confirmed
H006-R008,false,false,booking.com,2025-07-28,B004382,false,738.61,2025-07-24,4,false,C01430,confirmed
H002-R009,false,false,expedia,2025-07-12,B004736,false,425.83,2025-07-09,3,false,C00557,confirmed
H002-R006,false,false,walk_in,2025-05-31,B002614,false,152.78,2025-05-30,1,false,C00126,confirmed
H004-R014,false,false,expedia,2025-05-13,B001001,false,205.15,2025-05-12,1,false,C00924,confirmed
H003-R019,false,false,mobile,2025-05-10,B005119,false,414.83,2025-05-08,2,false,C02927,confirmed
H003-R015,false,false,booking.com,2025-07-19,B002965,false,1171.68,2025-07-13,6,false,C02392,confirmed
H004-R010,false,false,mobile,2025-03-31,B000878,false,193.81,2025-03-30,1,false,C01406,confirmed
H005-R011,false,false,mobile,2025-07-31,B003319,false,681.17,2025-07-27,4,false,C02900,confirmed
H005-R004,false,false,mobile,2025-07-10,B001210,false,146.33,2025-07-09,1,false,C02393,confirmed
H003-R009,false,false,expedia,2025-05-27,B004964,false,881.59,2025-05-23,4,false,C00980,confirmed
H005-R021,false,false,web,2025-06-20,B002834,false,163.37,2025-06-19,1,false,C02896,confirmed
H008-R003,false,false,expedia,2025-02-14,B005323,false,287.19,2025-02-12,2,false,C01653,confirmed
H008-R004,false,false,booking.com,2025-06-03,B003187,false,214.25,2025-06-02,1,false,C01752,confirmed
H002-R003,false,false,expedia,2025-05-10,B001069,false,1092.3,2025-05-05,5,false,C01760,confirmed
H004-R004,false,false,mobile,2025-02-20,B005181,false,405.86,2025-02-17,3,false,C00865,confirmed
H003-R012,false,false,booking.com,2025-03-26,B003558,false,175.24,2025-03-25,1,false,C01342,confirmed
H003-R013,false,false,mobile,2025-02-20,B001441,false,387.92,2025-02-17,3,false,C01504,confirmed
H002-R010,false,false,mobile,2025-05-28,B001765,false,446.03,2025-05-25,3,false,C01298,confirmed
H003-R004,false,false,expedia,2025-08-03,B005562,false,345.73,2025-08-01,2,false,C02125,confirmed
H008-R002,false,false,web,2025-04-13,B003402,false,414.2,2025-04-11,2,false,C00410,confirmed
H005-R023,false,false,booking.com,2025-06-15,B001305,false,719.49,2025-06-10,5,false,C02083,confirmed
H007-R006,false,false,walk_in,2025-06-17,B005946,false,443.96,2025-06-15,2,false,C01556,confirmed
H007-R008,false,false,booking.com,2025-08-11,B003743,false,148.19,2025-08-10,1,false,C01185,confirmed
H008-R022,false,false,mobile,2025-03-01,B001633,false,830.7,2025-02-25,4,false,C02371,confirmed
H004-R004,false,false,walk_in,2025-05-07,B005429,false,133.12,2025-05-06,1,false,C01398,confirmed
H007-R024,false,false,booking.com,2025-06-05,B005790,false,155.64,2025-06-04,1,false,C01905,confirmed
H003-R009,false,false,mobile,2025-02-19,B003614,false,206.44,2025-02-18,1,false,C01948,confirmed
H007-R008,false,false,walk_in,2025-06-14,B001999,false,189.63,2025-06-13,1,false,C00850,confirmed
H003-R006,false,false,web,2025-07-16,B003998,false,788.79,2025-07-12,4,false,C00095,confirmed
H001-R017,false,false,walk_in,2025-05-03,B001857,false,263.48,2025-05-01,2,false,C02562,confirmed
H008-R010,false,false,expedia,2025-04-08,B004351,false,449.78,2025-04-05,3,false,C00182,confirmed
H006-R019,false,false,web,2025-05-03,B002224,false,736.17,2025-04-28,5,false,C00954,confirmed
H007-R021,false,false,web,2025-02-21,B000104,false,432.95,2025-02-18,3,false,C02489,confirmed
H004-R006,false,false,expedia,2025-05-14,B003845,false,280.65,2025-05-12,2,false,C02457,confirmed
H006-R006,false,false,walk_in,2025-01-24,B004213,false,556.76,2025-01-21,3,false,C01663,confirmed
H002-R024,false,false,walk_in,2025-05-25,B002073,false,659.58,2025-05-21,4,false,C00889,confirmed
H006-R025,false,false,walk_in,2025-07-13,B000496,false,169.37,2025-07-12,1,false,C00994,confirmed
H001-R005,false,false,expedia,2025-02-27,B004585,false,210.96,2025-02-26,1,false,C02577,confirmed
H001-R009,false,false,walk_in,2025-06-16,B002461,false,137.09,2025-06-15,1,false,C00264,confirmed
H006-R018,false,false,expedia,2025-03-07,B000346,false,650.09,2025-03-03,4,false,C00166,confirmed
H001-R006,false,false,web,2025-03-27,B002812,false,1302.28,2025-03-21,6,false,C02804,confirmed
H004-R023,false,false,walk_in,2025-07-04,B000714,false,925.47,2025-06-28,6,false,C02814,confirmed
H004-R022,false,false,walk_in,2025-07-26,B004450,false,550.76,2025-07-22,4,false,C02651,confirmed
H002-R003,false,false,mobile,2025-06-02,B002326,false,295.59,2025-05-31,2,false,C02126,confirmed
H004-R006,false,false,walk_in,2025-08-13,B004804,false,673.44,2025-08-09,4,false,C01208,confirmed
H008-R018,false,false,expedia,2025-07-29,B002680,false,543.56,2025-07-26,3,false,C01623,confirmed
H005-R019,false,false,web,2025-04-14,B000565,false,418.39,2025-04-11,3,false,C02086,confirmed
H002-R008,false,false,expedia,2025-07-31,B004647,false,259.81,2025-07-29,2,false,C00355,confirmed
H001-R016,false,false,booking.com,2025-04-26,B003036,false,294.71,2025-04-24,2,false,C02057,confirmed
H005-R010,false,false,walk_in,2025-04-28,B000935,false,208.07,2025-04-27,1,false,C01324,confirmed
H005-R021,false,false,expedia,2025-07-01,B001285,false,541.63,2025-06-28,3,false,C01848,confirmed
H006-R007,false,false,walk_in,2025-06-17,B005046,false,391.07,2025-06-15,2,false,C02434,confirmed
H002-R012,false,false,expedia,2025-01-31,B002901,false,1540.95,2025-01-24,7,false,C00206,confirmed
H008-R006,false,false,mobile,2025-05-02,B000810,false,919.2,2025-04-27,5,false,C00179,confirmed
H008-R024,false,false,expedia,2025-02-23,B005412,false,159.44,2025-02-22,1,false,C00006,confirmed
H008-R014,false,false,web,2025-08-02,B003259,false,753.03,2025-07-27,6,false,C02040,confirmed
H002-R024,false,false,web,2025-02-09,B001144,false,242.57,2025-02-07,2,false,C01198,confirmed
H008-R003,false,false,web,2025-06-06,B004904,false,168.49,2025-06-05,1,false,C02324,confirmed
H003-R011,false,false,booking.com,2025-03-08,B005252,false,159.24,2025-03-07,1,false,C01507,confirmed
H002-R013,false,false,booking.com,2025-05-26,B003109,false,447.62,2025-05-23,3,false,C01942,confirmed
H007-R013,false,false,expedia,2025-06-01,B001510,false,148.92,2025-05-31,1,false,C00973,confirmed
H004-R014,false,false,walk_in,2025-04-22,B005634,false,256.96,2025-04-20,2,false,C01872,confirmed
H001-R004,false,false,mobile,2025-07-06,B003479,false,244.11,2025-07-04,2,false,C01071,confirmed
H007-R004,false,false,web,2025-02-24,B001381,false,208.96,2025-02-23,1,false,C01384,confirmed
H006-R011,false,false,mobile,2025-04-19,B003819,false,434.78,2025-04-16,3,false,C01609,confirmed
H003-R023,false,false,booking.com,2025-06-12,B001700,false,377.27,2025-06-09,3,false,C01505,confirmed
H001-R011,false,false,mobile,2025-04-27,B005488,false,1065.7,2025-04-22,5,false,C00573,confirmed
H003-R013,false,false,mobile,2025-04-23,B003354,false,831.14,2025-04-17,6,false,C00120,confirmed
H004-R011,false,false,walk_in,2025-06-28,B005863,false,638.01,2025-06-24,4,false,C01265,confirmed
H003-R004,false,false,mobile,2025-03-15,B003685,false,733.62,2025-03-11,4,false,C01658,confirmed
H004-R008,false,false,mobile,2025-03-14,B001571,false,367.38,2025-03-12,2,false,C01900,confirmed
H003-R018,false,false,mobile,2025-04-28,B005712,false,963.76,2025-04-23,5,false,C02830,confirmed
H004-R004,false,false,web,2025-03-08,B004069,false,1272.24,2025-03-01,7,false,C00854,confirmed
H002-R003,false,false,walk_in,2025-03-09,B001922,false,602.12,2025-03-04,5,false,C00424,confirmed
H001-R002,false,false,booking.com,2025-04-09,B002305,false,736.03,2025-04-05,4,false,C01155,confirmed
H007-R001,false,false,booking.com,2025-06-29,B000182,false,528.42,2025-06-26,3,false,C01586,confirmed
H007-R016,false,false,mobile,2025-04-27,B003928,false,195.75,2025-04-26,1,false,C02905,confirmed
H005-R007,false,false,web,2025-01-17,B001799,false,365,2025-01-15,2,false,C01315,confirmed
H006-R005,false,false,walk_in,2025-07-21,B004291,false,402.18,2025-07-19,2,false,C00600,confirmed
H008-R008,false,false,expedia,2025-04-06,B002148,false,353.15,2025-04-04,2,false,C02738,confirmed
H006-R023,false,false,web,2025-07-22,B000046,false,378.96,2025-07-19,3,false,C00831,confirmed
H003-R024,false,false,booking.com,2025-07-07,B005983,false,699.33,2025-07-03,4,false,C01996,confirmed
H004-R025,false,false,booking.com,2025-05-23,B004129,false,842.15,2025-05-19,4,false,C01389,confirmed
H005-R008,false,false,mobile,2025-06-15,B002538,false,201.47,2025-06-14,1,false,C00304,confirmed
H003-R008,false,false,booking.com,2025-03-07,B000426,false,213.94,2025-03-06,1,false,C02837,confirmed
H008-R019,false,false,web,2025-01-26,B004520,false,360.71,2025-01-24,2,false,C00637,confirmed
H001-R025,false,false,web,2025-06-18,B002400,false,523.86,2025-06-14,4,false,C02254,confirmed
H006-R001,false,false,mobile,2025-07-15,B000279,false,931.98,2025-07-09,6,false,C00855,confirmed
H004-R002,false,false,walk_in,2025-05-31,B004884,false,525.91,2025-05-27,4,false,C00265,confirmed
H006-R005,false,false,web,2025-06-09,B002747,false,298.29,2025-06-07,2,false,C01186,confirmed
H003-R021,false,false,web,2025-02-13,B000658,false,332.87,2025-02-11,2,false,C02858,confirmed
H007-R017,false,false,walk_in,2025-01-24,B004390,false,736.2,2025-01-18,6,false,C02042,confirmed
H005-R013,false,false,expedia,2025-04-08,B004757,false,540.36,2025-04-05,3,false,C01555,confirmed
H003-R015,false,false,mobile,2025-03-17,B002622,false,535.04,2025-03-14,3,false,C00088,confirmed
H008-R019,false,false,expedia,2025-04-27,B001011,false,274.52,2025-04-25,2,false,C00378,confirmed
H005-R020,false,false,walk_in,2025-02-02,B005127,false,730.78,2025-01-29,4,false,C00757,confirmed
H003-R009,false,false,booking.com,2025-06-13,B002976,false,1059.22,2025-06-07,6,false,C02944,confirmed
H001-R016,false,false,expedia,2025-03-09,B000886,false,342.36,2025-03-07,2,false,C00204,confirmed
H005-R015,false,false,expedia,2025-02-12,B003329,false,441.54,2025-02-10,2,false,C02608,confirmed
H006-R016,false,false,web,2025-06-08,B001220,false,562.19,2025-06-05,3,false,C02824,confirmed
H001-R024,false,false,expedia,2025-07-27,B004982,false,707.84,2025-07-22,5,false,C00674,confirmed
H003-R011,false,false,mobile,2025-05-30,B002846,false,343.63,2025-05-28,2,false,C00551,confirmed
H001-R013,false,false,booking.com,2025-02-20,B005339,false,214.38,2025-02-19,1,false,C01742,confirmed
H004-R001,false,false,booking.com,2025-06-09,B003194,false,136.09,2025-06-08,1,false,C02485,confirmed
H008-R024,false,false,booking.com,2025-06-25,B001084,false,153.41,2025-06-24,1,false,C02565,confirmed
H001-R021,false,false,walk_in,2025-04-14,B005191,false,742.67,2025-04-10,4,false,C02996,confirmed
H001-R011,false,false,booking.com,2025-06-12,B003566,false,1029.56,2025-06-07,5,false,C01952,confirmed
H008-R015,false,false,booking.com,2025-05-30,B001449,false,720.08,2025-05-26,4,false,C01109,confirmed
H003-R012,false,false,expedia,2025-04-27,B005569,false,723.35,2025-04-23,4,false,C00686,confirmed
H007-R002,false,false,expedia,2025-07-09,B003408,false,127.72,2025-07-08,1,false,C01374,confirmed
H006-R002,false,false,expedia,2025-05-24,B001314,false,630.36,2025-05-21,3,false,C00464,confirmed
H004-R015,false,false,web,2025-06-04,B005960,false,324.15,2025-06-02,2,false,C02340,confirmed
H003-R008,false,false,mobile,2025-03-21,B003751,false,711.88,2025-03-17,4,false,C02014,confirmed
H001-R025,false,false,booking.com,2025-05-04,B001643,false,529.29,2025-05-01,3,false,C02163,confirmed
H008-R015,false,false,web,2025-02-10,B005438,false,119.19,2025-02-09,1,false,C01048,confirmed
H008-R012,false,false,expedia,2025-02-14,B005800,false,199.89,2025-02-13,1,false,C02897,confirmed
H006-R024,false,false,mobile,2025-06-04,B003620,false,299.91,2025-06-02,2,false,C01157,confirmed
H002-R012,false,false,booking.com,2025-04-20,B002009,false,414.24,2025-04-18,2,false,C02377,confirmed
H004-R002,false,false,web,2025-04-15,B004003,false,562.3,2025-04-12,3,false,C01167,confirmed
H006-R025,false,false,walk_in,2025-05-21,B001864,false,1508.97,2025-05-14,7,false,C01471,confirmed
H003-R020,false,false,booking.com,2025-03-16,B004359,false,159.72,2025-03-15,1,false,C02658,confirmed
H001-R025,false,false,walk_in,2025-06-11,B002233,false,1073.04,2025-06-04,7,false,C02517,confirmed
H007-R009,false,false,web,2025-06-27,B000113,false,153.42,2025-06-26,1,false,C00730,confirmed
H002-R005,false,false,walk_in,2025-06-26,B003854,false,428.33,2025-06-24,2,false,C00327,confirmed
H006-R011,false,false,walk_in,2025-01-27,B004221,false,403.6,2025-01-24,3,false,C00658,confirmed
H001-R015,false,false,expedia,2025-01-16,B002085,false,801.77,2025-01-10,6,false,C02313,confirmed
H006-R008,false,false,expedia,2025-05-09,B000505,false,391.38,2025-05-07,2,false,C00083,confirmed
H006-R021,false,false,mobile,2025-06-20,B004597,false,473.72,2025-06-17,3,false,C02924,confirmed
H003-R022,false,false,web,2025-02-18,B002469,false,527.76,2025-02-15,3,false,C02864,confirmed
H003-R024,false,false,web,2025-02-22,B000357,false,357.73,2025-02-20,2,false,C01149,confirmed
H008-R013,false,false,web,2025-04-22,B000726,false,614.38,2025-04-19,3,false,C00796,confirmed
H005-R021,false,false,booking.com,2025-04-22,B004461,false,141.81,2025-04-21,1,false,C00169,confirmed
H007-R011,false,false,walk_in,2025-03-09,B002335,false,283.26,2025-03-07,2,false,C02307,confirmed
H008-R011,false,false,walk_in,2025-04-14,B004819,false,435.39,2025-04-12,2,false,C00687,confirmed
H007-R017,false,false,web,2025-06-16,B002686,false,279.96,2025-06-14,2,false,C02474,confirmed
H002-R009,false,false,walk_in,2025-03-24,B000576,false,561.1,2025-03-21,3,false,C02808,confirmed
H004-R023,false,false,booking.com,2025-04-18,B004659,false,383.19,2025-04-15,3,false,C00913,confirmed
H002-R015,false,false,web,2025-06-19,B003049,false,166.71,2025-06-18,1,false,C02824,confirmed
H008-R012,false,false,walk_in,2025-06-09,B000944,false,1075.29,2025-06-04,5,false,C01289,confirmed
H006-R024,false,false,mobile,2025-06-06,B005062,false,525.8,2025-06-02,4,false,C01641,confirmed
H002-R016,false,false,walk_in,2025-02-20,B002909,false,201.95,2025-02-19,1,false,C02822,confirmed
H002-R003,false,false,walk_in,2025-03-22,B000815,false,1006.02,2025-03-16,6,false,C02769,confirmed
H008-R018,false,false,walk_in,2025-05-24,B005419,false,201.55,2025-05-23,1,false,C01970,confirmed
H001-R014,false,false,walk_in,2025-04-22,B003267,false,418.32,2025-04-20,2,false,C02818,confirmed
H007-R007,false,false,mobile,2025-06-29,B001155,false,747.76,2025-06-23,6,false,C02841,confirmed
H004-R004,false,false,booking.com,2025-04-29,B004912,false,181.93,2025-04-28,1,false,C02306,confirmed
H003-R001,false,false,web,2025-02-06,B005260,false,476.23,2025-02-02,4,false,C00743,confirmed
H008-R023,false,false,booking.com,2025-01-12,B003124,false,1009.63,2025-01-07,5,false,C02522,confirmed
H002-R008,false,false,expedia,2025-02-18,B001518,false,486.17,2025-02-14,4,false,C02217,confirmed
H005-R005,false,false,expedia,2025-04-13,B005651,false,973.77,2025-04-08,5,false,C00401,confirmed
H001-R006,false,false,booking.com,2025-04-17,B003490,false,356.01,2025-04-15,2,false,C00070,confirmed
H007-R005,false,false,walk_in,2025-06-04,B001391,false,1331.7,2025-05-28,7,false,C02977,confirmed
H008-R020,false,false,mobile,2025-03-12,B003832,false,176.38,2025-03-11,1,false,C01855,confirmed
H008-R012,false,false,web,2025-01-23,B001708,false,190.72,2025-01-22,1,false,C00999,confirmed
H002-R021,false,false,web,2025-02-26,B005499,false,306.79,2025-02-24,2,false,C02393,confirmed
H007-R014,false,false,mobile,2025-07-30,B003363,false,182.92,2025-07-29,1,false,C01263,confirmed
H007-R023,false,false,walk_in,2025-02-22,B005872,false,1015.15,2025-02-17,5,false,C00221,confirmed
H001-R017,false,false,booking.com,2025-01-30,B003692,false,385.24,2025-01-28,2,false,C02018,confirmed
H004-R005,false,false,mobile,2025-05-29,B001584,false,583.5,2025-05-25,4,false,C02051,confirmed
H005-R010,false,false,booking.com,2025-01-17,B005727,false,566.42,2025-01-13,4,false,C02233,confirmed
H008-R012,false,false,expedia,2025-01-17,B004075,false,177.06,2025-01-16,1,false,C01048,confirmed
H008-R012,false,false,walk_in,2025-02-17,B001933,false,652.95,2025-02-13,4,false,C01089,confirmed
H002-R007,false,false,mobile,2025-02-13,B000191,false,633.69,2025-02-10,3,false,C00363,confirmed
H004-R012,false,false,mobile,2025-07-17,B003943,false,1042.63,2025-07-10,7,false,C00120,confirmed
H003-R021,false,false,walk_in,2025-06-19,B001806,false,151.47,2025-06-18,1,false,C02052,confirmed
H006-R015,false,false,mobile,2025-05-22,B004300,false,445.72,2025-05-19,3,false,C02909,confirmed
H002-R005,false,false,mobile,2025-06-04,B002158,false,203.05,2025-06-03,1,false,C00843,confirmed
H002-R024,false,false,web,2025-03-19,B000058,false,749.31,2025-03-14,5,false,C01826,confirmed
H005-R019,false,false,web,2025-03-22,B005995,false,544.02,2025-03-18,4,false,C01086,confirmed
H006-R020,false,false,expedia,2025-06-06,B004137,false,1095.17,2025-05-31,6,false,C01753,confirmed
H003-R016,false,false,expedia,2025-06-23,B002553,false,541.41,2025-06-20,3,false,C01613,confirmed
H008-R024,false,false,mobile,2025-04-22,B000437,false,387.61,2025-04-19,3,false,C02342,confirmed
H001-R022,false,false,web,2025-03-16,B004537,false,157.55,2025-03-15,1,false,C01139,confirmed
H002-R014,false,false,web,2025-06-18,B002406,false,570.88,2025-06-15,3,false,C02157,confirmed
H003-R001,false,false,expedia,2025-03-04,B000292,false,484.13,2025-02-28,4,false,C01832,confirmed
H004-R011,false,false,walk_in,2025-03-16,B004891,false,134.45,2025-03-15,1,false,C01426,confirmed
H008-R002,false,false,mobile,2025-04-08,B002757,false,1092.08,2025-04-03,5,false,C00536,confirmed
H004-R017,false,false,walk_in,2025-05-21,B000668,false,213.22,2025-05-20,1,false,C01213,confirmed
H008-R013,false,false,booking.com,2025-07-05,B004400,false,181.63,2025-07-04,1,false,C00002,confirmed
H006-R011,false,false,expedia,2025-03-05,B004763,false,1125.26,2025-02-26,7,false,C01368,confirmed
H005-R008,false,false,mobile,2025-06-04,B002627,false,178.52,2025-06-03,1,false,C01643,confirmed
H001-R014,false,false,booking.com,2025-04-24,B001022,false,471.5,2025-04-21,3,false,C01721,confirmed
H008-R007,false,false,walk_in,2025-08-09,B005134,false,428.44,2025-08-07,2,false,C00784,confirmed
H007-R015,false,false,walk_in,2025-04-19,B002985,false,367.19,2025-04-17,2,false,C00573,confirmed
H003-R019,false,false,walk_in,2025-06-23,B000892,false,182.91,2025-06-22,1,false,C01132,confirmed
